ResourceName,StandardName,Definition,SourceURL
ShowingAppointment,ModificationTimestamp,The transactional timestamp automatically recorded by the system representing the date/time the ShowingAppointment record was last modified.,https://dd.reso.org/DD2.0/ShowingAppointment/ModificationTimestamp/
ShowingAppointment,ShowingAgentKey,"A system unique identifier of the member who has scheduled to access the property. Specifically, in aggregation systems, the ListAgentKey is the system unique identifier from the system in which the record was retrieved. This may be identical to the related xxxId and is a foreign key relating to the Member Key of the Member Resource.",https://dd.reso.org/DD2.0/ShowingAppointment/ShowingAgentKey/
ShowingAppointment,ShowingAgentMlsId,"The local, well-known identifier for the member who has scheduled to access the property, most commonly representing a buyer. This value may not be unique. Specifically, in the case of aggregation systems, this value should be the identifier from the original system.",https://dd.reso.org/DD2.0/ShowingAppointment/ShowingAgentMlsId/
ShowingAppointment,ShowingAppointmentDate,The date of the showing appointment.,https://dd.reso.org/DD2.0/ShowingAppointment/ShowingAppointmentDate/
ShowingAppointment,ShowingAppointmentEndTime,The local end time of the showing appointment. The locale is defined by the showing.,https://dd.reso.org/DD2.0/ShowingAppointment/ShowingAppointmentEndTime/
ShowingAppointment,ShowingAppointmentId,The ID assigned to a requested appointment.,https://dd.reso.org/DD2.0/ShowingAppointment/ShowingAppointmentId/
ShowingAppointment,ShowingAppointmentKey,"A system unique identifier. Specifically, the local key to the ShowingAppointment resource.",https://dd.reso.org/DD2.0/ShowingAppointment/ShowingAppointmentKey/
ShowingAppointment,ShowingAppointmentMethod,"The method of showing (i.e., in-person, virtual, etc.) confirmed for the property.",https://dd.reso.org/DD2.0/ShowingAppointment/ShowingAppointmentMethod/
ShowingAppointment,ShowingAppointmentStartTime,The local start time of the showing appointment. The locale is defined by the showing.,https://dd.reso.org/DD2.0/ShowingAppointment/ShowingAppointmentStartTime/
ShowingAppointment,ShowingAppointmentStatus,The status of the requested showing appointment.,https://dd.reso.org/DD2.0/ShowingAppointment/ShowingAppointmentStatus/
ShowingAppointment,ShowingId,"The well-known identifier for the showing record. The value may be identical to that of the ShowingKey, but the ShowingId is intended to be the value used by a human to retrieve the information about a specific showing. In a multiple-originating or merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",https://dd.reso.org/DD2.0/ShowingAppointment/ShowingId/
ShowingAppointment,ShowingKey,"A unique identifier for this record from the immediate source. This is a string that can include a Uniform Resource Identifier (URI) or other forms. This is the local key of the system. When records are received from other systems, a local key is commonly applied. If conveying the original keys from the source or originating systems, see SourceSystemKey and OriginatingSystemKey.",https://dd.reso.org/DD2.0/ShowingAppointment/ShowingKey/
ShowingAvailability,ModificationTimestamp,The transactional timestamp automatically recorded by the system representing the date/time the ShowingAvailability record was last modified.,https://dd.reso.org/DD2.0/ShowingAvailability/ModificationTimestamp/
ShowingAvailability,ShowingAvailabilityKey,"A system unique identifier. Specifically, the local key to the ShowingAvailability resource.",https://dd.reso.org/DD2.0/ShowingAvailability/ShowingAvailabilityKey/
ShowingAvailability,ShowingAvailableEndTime,"End Time of an ""available for appointment scheduling"" block in ISO-8601 format in Coordinated Universal Time (UTC).",https://dd.reso.org/DD2.0/ShowingAvailability/ShowingAvailableEndTime/
ShowingAvailability,ShowingAvailableStartTime,"Start Time of an ""available for appointment scheduling"" block in ISO-8601 format in Coordinated Universal Time (UTC).",https://dd.reso.org/DD2.0/ShowingAvailability/ShowingAvailableStartTime/
ShowingAvailability,ShowingDate,The date that showing appointments can be requested.,https://dd.reso.org/DD2.0/ShowingAvailability/ShowingDate/
ShowingAvailability,ShowingId,"The well-known identifier for the showing record. The value may be identical to that of the ShowingKey, but the ShowingId is intended to be the value used by a human to retrieve the information about a specific showing. In a multiple-originating or merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",https://dd.reso.org/DD2.0/ShowingAvailability/ShowingId/
ShowingAvailability,ShowingKey,"A unique identifier for this record from the immediate source. This is a string that can include a Uniform Resource Identifier (URI) or other forms. This is the local key of the system. When records are received from other systems, a local key is commonly applied. If conveying the original keys from the source or originating systems, see SourceSystemKey and OriginatingSystemKey.",https://dd.reso.org/DD2.0/ShowingAvailability/ShowingKey/
ShowingAvailability,ShowingMaximumDuration,"The maximum block of time available for a showing. If no minimum duration exists, use this field as default.",https://dd.reso.org/DD2.0/ShowingAvailability/ShowingMaximumDuration/
ShowingAvailability,ShowingMethod,"The type of showings (i.e., in-person, virtual, etc.) allowed for the property.",https://dd.reso.org/DD2.0/ShowingAvailability/ShowingMethod/
ShowingAvailability,ShowingMinimumDuration,The minimum block of time available for a showing.,https://dd.reso.org/DD2.0/ShowingAvailability/ShowingMinimumDuration/
ShowingAvailability,UniqueOrganizationIdentifier,This is the unique ID assigned to organizations included in the OUID Resource. Assignment of Unique Organization Identifiers (UOIs) will be centralized and may not be created by systems hosting the OUID Resource.,https://dd.reso.org/DD2.0/ShowingAvailability/UniqueOrganizationIdentifier/
ShowingAvailability,UniversalPropertyId,"The Universal Property Identifier (UPI) is a unique identifier based on country and local identification methods for all real property in the U.S. and Canada. For cases such as shares of real property, units and other more granular cases, please utilize the UniversalPropertySubId.",https://dd.reso.org/DD2.0/ShowingAvailability/UniversalPropertyId/
ShowingRequest,ModificationTimestamp,The transactional timestamp automatically recorded by the system representing the date/time the ShowingRequest record was last modified.,https://dd.reso.org/DD2.0/ShowingRequest/ModificationTimestamp/
ShowingRequest,ShowingAgentKey,"A system unique identifier of the member who has scheduled to access the property. Specifically, in aggregation systems, the ListAgentKey is the system unique identifier from the system in which the record was retrieved. This may be identical to the related xxxId and is a foreign key relating to the MemberKey of the Member Resource.",https://dd.reso.org/DD2.0/ShowingRequest/ShowingAgentKey/
ShowingRequest,ShowingAgentMlsId,"The local, well-known identifier for the member who has scheduled to access the property, most commonly representing a buyer. This value may not be unique. Specifically, in the case of aggregation systems, this value should be the identifier from the original system.",https://dd.reso.org/DD2.0/ShowingRequest/ShowingAgentMlsId/
