ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
Contacts,AssistantName,Assistant Name,The name of the contact's assistant.,,String,,150.0,,,,Nombre de Asistente,Active,9375808,150073.0,,,No,,,2013-05-21 00:00:00,2012-12-12 00:00:00,,AssistantName Field,https://ddwiki.reso.org/display/DDW20/AssistantName+Field,1135094,,,
Contacts,AssistantPhone,Assistant Phone,The phone number of the contact's assistant.,,String,,16.0,,,,Teléfono de Asistente,Active,83f63e2,150074.0,,,No,,,2013-05-21 00:00:00,2012-12-12 00:00:00,,AssistantPhone Field,https://ddwiki.reso.org/display/DDW20/AssistantPhone+Field,1135100,,,
Contacts,AssistantPhoneExt,Assistant Phone Ext,The phone number extension of the contact's assistant.,,String,,10.0,,,,Ext de Teléfono de Asistente,Active,148baad,150075.0,,,No,,,2016-06-21 00:00:00,2016-01-17 00:00:00,,AssistantPhoneExt Field,https://ddwiki.reso.org/display/DDW20/AssistantPhoneExt+Field,1135105,,,
Contacts,Birthdate,Birthdate,"The month, day and year of the contact's birthday.",,Date,,10.0,,,,Fecha de Nacimiento,Active,76b81ce,150067.0,,,No,,,2017-08-09 00:00:00,2016-11-09 00:00:00,,Birthdate Field,https://ddwiki.reso.org/display/DDW20/Birthdate+Field,1135111,,,
Contacts,BusinessFax,Business Fax,North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,,String,,16.0,,,,Fax de Negocio,Active,5a41474,150054.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,BusinessFax Field,https://ddwiki.reso.org/display/DDW20/BusinessFax+Field,1135117,,,"Contact Label = ""Business""Telephone Number Label = ""Fax""Telephone Number = [value]"
Contacts,Children,Children,A list of the names of the contact's children in a comma-separated list.,,String,,150.0,,,,Hijos,Active,4ad5b54,150078.0,,,No,,,2013-05-21 00:00:00,2012-12-12 00:00:00,,Children Field,https://ddwiki.reso.org/display/DDW20/Children+Field,1135123,,,
Contacts,Company,Company,The contact's company or employer.,,String,,50.0,,,,Compañía,Active,21d9749,150063.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,Company Field,https://ddwiki.reso.org/display/DDW20/Company+Field,1135129,,,Company Name = [value]
Contacts,ContactKey,Contact Key,"A system unique identifier. Specifically, in aggregation systems, the ContactKey is the system unique identifier from the system that the record was retrieved. This may be identical to the related xxxId.",,String,,255.0,,RID,,Clave de Contacto,Active,963bc14,150001.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,ContactKey Field (Contacts),https://ddwiki.reso.org/pages/viewpage.action?pageId=2116255,2116255,,,"Subaddress Type = ""Key""Contact ID = [value]"
Contacts,ContactLoginId,Contact Login ID,"The local, well-known identifier for the contact. This value may not be unique, specifically in the case of aggregation systems. This value should be the identifier from the original system and is used by the contact to log on to a client portal in that system.",,String,,25.0,,,,ID de Ingreso de Contacto,Active,452c1cf,150002.0,,,No,,,2013-05-21 00:00:00,2012-12-12 00:00:00,,ContactLoginId Field (Contacts),https://ddwiki.reso.org/pages/viewpage.action?pageId=2116259,2116259,,,
Contacts,ContactPassword,Contact Password,A client password that the member wishes to share with other systems. Normal security considerations apply and are the responsibility of the entity utilizing this field.,,String,,25.0,,,,Contraseña de Contacto,Active,affba22,150003.0,,,No,,,2013-05-21 00:00:00,2012-12-12 00:00:00,,ContactPassword Field,https://ddwiki.reso.org/display/DDW20/ContactPassword+Field,1135149,,,
Contacts,ContactsOtherPhone,Contacts Other Phone,A collection of the types of other phone fields available for Contacts. The collection includes the type of system and other details pertinent about other phone numbers,,Collection,OtherPhone,,,,,,Active,9de57b1,150093.0,,,No,,OM,2018-12-26 00:00:00,2017-10-26 00:00:00,1.7.0,ContactsOtherPhone Field,https://ddwiki.reso.org/display/DDW20/ContactsOtherPhone+Field,1135153,,"ResourceRecordKey, ResourceName",
Contacts,ContactsSocialMedia,Contacts Social Media,A collection of the types of social media fields available for Contacts. The collection includes the type of system and other details relating to social media.,,Collection,SocialMedia,,,,,,Active,0ac1cf1,150094.0,,,No,,,2018-12-26 00:00:00,2017-10-26 00:00:00,1.7.0,ContactsSocialMedia Field,https://ddwiki.reso.org/display/DDW20/ContactsSocialMedia+Field,1135159,,"ResourceRecordKey, ResourceName",
Contacts,ContactStatus,Contact Status,"The status of the contact (i.e., Active, Inactive, On Vacation, Deleted, etc.).",,"String List, Single",,25.0,,ChoiceList,,Estado de Contacto,Active,6ff08ef,150082.0,Open,ContactStatus,No,,OM,2017-08-09 00:00:00,2018-06-02 00:00:00,,ContactStatus Field,https://ddwiki.reso.org/display/DDW20/ContactStatus+Field,1135165,,,
Contacts,ContactType,Contact Type,"The type of contact (i.e., Business, Friend, Family, Prospect, Ready to Buy, etc.).",,"String List, Multi",,255.0,,,,Tipo de Contacto,Active,2e70190,150085.0,Open with Enumerations,ContactType,No,,OM,2017-08-09 00:00:00,2016-06-17 00:00:00,,ContactType Field,https://ddwiki.reso.org/display/DDW20/ContactType+Field,1135172,,,
Contacts,Department,Department,The department in which the contact works.,,String,,50.0,,,,Departamento,Active,bb48382,150064.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,Department Field,https://ddwiki.reso.org/display/DDW20/Department+Field,1135179,,,
Contacts,DirectPhone,Direct Phone,North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,,String,,16.0,,,,Teléfono Directo,Active,6577cd1,150051.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,DirectPhone Field,https://ddwiki.reso.org/display/DDW20/DirectPhone+Field,1135186,,,"Telephone Number Label = ""Direct""Telephone Number = [value]"
Contacts,Email,Email,The preferred email address of the contact.,,String,,80.0,,,,Email,Active,5042c9b,150045.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,Email Field,https://ddwiki.reso.org/display/DDW20/Email+Field,1135192,,,"Priority = ""Primary""Email Address = [value]"
Contacts,Email2,Email 2,The secondary email address of the contact.,,String,,80.0,,,,Email 2,Active,5fb98a7,150046.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,Email2 Field,https://ddwiki.reso.org/display/DDW20/Email2+Field,1135198,,,"Priority = ""Secondary""Email Address = [value]"
Contacts,Email3,Email 3,The tertiary email address of the contact.,,String,,80.0,,,,Email 3,Active,30d05df,150047.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,Email3 Field,https://ddwiki.reso.org/display/DDW20/Email3+Field,1135202,,,"Priority = ""Tertiary""Email Address = [value]"
Contacts,FirstName,First Name,The first name of the contact.,,String,,50.0,,,,Nombre,Active,c5c9a42,150007.0,,,No,,OM,2013-05-21 00:00:00,2019-01-23 00:00:00,,FirstName Field,https://ddwiki.reso.org/display/DDW20/FirstName+Field,1135209,,,
Contacts,FullName,Full Name,"The first, middle and last name of the contact or an alternate full name.",,String,,150.0,,,,Nombre Completo,Active,258edc0,150011.0,,,No,,OM,2013-05-21 00:00:00,2019-01-23 00:00:00,,FullName Field,https://ddwiki.reso.org/display/DDW20/FullName+Field,1135216,,,Full Name = [value]
Contacts,HistoryTransactional,History Transactional,The history of the contact's record.,,Collection,HistoryTransactional,,,,,,,1debe94,,,,No,,OM,2022-01-06 00:00:00,2022-01-06 00:00:00,,HistoryTransactional Field (Contacts),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135221,1135221,,"ResourceRecordKey, ResourceName",
Contacts,HomeAddress1,Home Address 1,"The street number, direction, name and suffix of the contact's home.",,String,,50.0,,,,Dirección de Hogar 1,Active,852d51f,150016.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,HomeAddress1 Field,https://ddwiki.reso.org/display/DDW20/HomeAddress1+Field,1135227,,,"Address Label = ""Home""Address Line 1 = [value]"
Contacts,HomeAddress2,Home Address 2,The unit/suite number of the contact's home.,,String,,50.0,,,,Dirección de Hogar 2,Active,695ab49,150017.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,HomeAddress2 Field,https://ddwiki.reso.org/display/DDW20/HomeAddress2+Field,1135233,,,"Address Label = ""Home""Address Line 2 = [value]"
Contacts,HomeCarrierRoute,Home Carrier Route,"The group of addresses to which the U.S. Postal Service (USPS) assigns the same code to aid in mail delivery. For the USPS, these codes are nine digits: five numbers for the ZIP Code, one letter for the carrier route type, and 3 numbers for the carrier route number.",,String,,9.0,,"RR, CR",,Ruta Transportista Hogar,Active,454609a,150022.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,HomeCarrierRoute Field,https://ddwiki.reso.org/display/DDW20/HomeCarrierRoute+Field,1135239,,,"Address Label = ""Home""Street Name Post Type = ""Route""ZIP Plus 4 = [value]"
Contacts,HomeCity,Home City,The city of the contact's home.,,String,,50.0,,,,Ciudad Hogar,Active,47b317a,150018.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,HomeCity Field,https://ddwiki.reso.org/display/DDW20/HomeCity+Field,1135245,,,"Address Label = ""Home""City = [value]"
Contacts,HomeCountry,Home Country,The country abbreviation in a postal address.,,"String List, Single",,2.0,,,,País Hogar,Active,b2404f4,150024.0,Open with Enumerations,Country,No,,OM,2016-06-21 00:00:00,2016-01-11 00:00:00,,HomeCountry Field,https://ddwiki.reso.org/display/DDW20/HomeCountry+Field,1135251,,,"Address Label = ""Home""Country Name = [value]"
Contacts,HomeCountyOrParish,Home County Or Parish,The county or parish in which the contact's home is addressed.,,"String List, Single",,50.0,,County,,Condado o Distrito Hogar,Active,9ec88b8,150023.0,Open,CountyOrParish,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,HomeCountyOrParish Field,https://ddwiki.reso.org/display/DDW20/HomeCountyOrParish+Field,1135257,,,"Address Label = ""Home""County = [value]"
Contacts,HomeFax,Home Fax,North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,,String,,16.0,,,,Fax Hogar,Active,794e441,150053.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,HomeFax Field,https://ddwiki.reso.org/display/DDW20/HomeFax+Field,1135263,,,"Address Label = ""Home""Telephone Number Label = ""Fax""Telephone Number = [value]"
Contacts,HomePhone,Home Phone,North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,,String,,16.0,,,,Teléfono Hogar,Active,004047b,150052.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,HomePhone Field,https://ddwiki.reso.org/display/DDW20/HomePhone+Field,1135269,,,"Address Label = ""Home""Telephone Number = [value]"
Contacts,HomePostalCode,Home Postal Code,The postal code of the contact's home.,,String,,10.0,,,,Código Postal Hogar,Active,7229c84,150020.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,HomePostalCode Field,https://ddwiki.reso.org/display/DDW20/HomePostalCode+Field,1135275,,,"Address Label = ""Home""ZIP Code = [value]"
Contacts,HomePostalCodePlus4,Home Postal Code Plus 4,The four-digit extension of the U.S. Zip Code.,,String,,4.0,,,,Código Postal Más 4 Hogar,Active,5eccf4f,150021.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,HomePostalCodePlus4 Field,https://ddwiki.reso.org/display/DDW20/HomePostalCodePlus4+Field,1135281,,,"Address Label = ""Home""ZIP Plus 4 = [value]"
Contacts,HomeStateOrProvince,Home State Or Province,The state or province in which the contact's home is addressed.,,"String List, Single",,2.0,,,,Estado o Provincia Hogar,Active,0b432e5,150019.0,Open with Enumerations,StateOrProvince,No,,OM,2013-05-21 00:00:00,2015-08-12 00:00:00,,HomeStateOrProvince Field,https://ddwiki.reso.org/display/DDW20/HomeStateOrProvince+Field,1135286,,,"Address Label = ""Home""State = [value]"
Contacts,JobTitle,Job Title,The title or position of the contact within their organization.,,String,,50.0,,,,Cargo,Active,fe99ed6,150014.0,,,No,,OM,2013-05-21 00:00:00,2019-01-23 00:00:00,,JobTitle Field,https://ddwiki.reso.org/display/DDW20/JobTitle+Field,2116409,,,
Contacts,Language,Language,The languages spoken by the contact.,,"String List, Multi",,150.0,,,,Idioma,Active,869dff3,150080.0,Open with Enumerations,Languages,No,,OM,2016-06-21 00:00:00,2016-01-15 00:00:00,,Language Field,https://ddwiki.reso.org/display/DDW20/Language+Field,1135298,,,
Contacts,LastName,Last Name,The last name of the contact.,,String,,50.0,,,,Apellido,Active,668c83a,150009.0,,,No,,OM,2013-05-21 00:00:00,2019-01-23 00:00:00,,LastName Field,https://ddwiki.reso.org/display/DDW20/LastName+Field,1135304,,,
Contacts,LeadSource,Lead Source,The source or person that provided the contact.,,String,,150.0,,,,Fuente de Cliente Potencial,Active,c71bbc3,150092.0,,,No,,,2017-08-09 00:00:00,2016-08-23 00:00:00,1.6,LeadSource Field,https://ddwiki.reso.org/display/DDW20/LeadSource+Field,1135310,,,
Contacts,Media,Media,The media for the contact's record.,,Collection,Media,,,,,,,002eb1d,,,,No,,OM,2022-01-06 00:00:00,2022-01-06 00:00:00,,Media Field (Contacts),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135316,1135316,,"ResourceRecordKey, ResourceName",
Contacts,MiddleName,Middle Name,The middle name of the contact.,,String,,50.0,,,,Segundo Nombre,Active,569212f,150008.0,,,No,,OM,2013-05-21 00:00:00,2019-01-23 00:00:00,,MiddleName Field,https://ddwiki.reso.org/display/DDW20/MiddleName+Field,1135322,,,
Contacts,MobilePhone,Mobile Phone,North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,,String,,16.0,,,,Teléfono Móvil,Active,f2bb3d9,150050.0,,,No,,OM,2018-12-26 00:00:00,2018-10-09 00:00:00,,MobilePhone Field,https://ddwiki.reso.org/display/DDW20/MobilePhone+Field,1135328,,,"Telephone Number Label = ""Mobile"" Telephone Number = [value]"
Contacts,ModificationTimestamp,Modification Timestamp,The date/time the Contact record was last modified.,,Timestamp,,27.0,,,,Marca de Tiempo de Modificación,Active,a28efd2,150070.0,,,No,,OM,2016-06-21 00:00:00,2015-09-24 00:00:00,,ModificationTimestamp Field (Contacts),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135334,1135334,,,"Date Status = ""Modified""Date = [value]"
Contacts,NamePrefix,Name Prefix,"The prefix to the name (e.g., Dr., Mr., Ms.).",,String,,10.0,,"Salutation, Title",,Prefijo Nombre,Active,0fa7946,150006.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,NamePrefix Field,https://ddwiki.reso.org/display/DDW20/NamePrefix+Field,1135340,,,
Contacts,NameSuffix,Name Suffix,"The suffix to the surname (e.g., Esq., Jr., III).",,String,,10.0,,,,Sufijo Nombre,Active,fe0e207,150010.0,,,No,,OM,2013-05-21 00:00:00,2012-12-12 00:00:00,,NameSuffix Field,https://ddwiki.reso.org/display/DDW20/NameSuffix+Field,1135346,,,
